id,label,prob_no,prob_intrinsic,prob_extrinsic
44c3ea35-6abc-4916-bf6a-3c9656f3a050,no,0.98046875,0.013977051,0.004547119
44c5f88b-77da-4421-9bfd-cd84213f28ca,extrinsic,0.012084961,0.028930664,0.95703125
44cbf644-47bd-423f-8160-4d832fe152ee,extrinsic,0.1640625,0.099609375,0.734375
44dfe355-4335-4ddb-9c11-20b6da1ab06b,no,0.91796875,0.045654297,0.03564453
44ec486e-4f52-4e25-958d-f87e3e5ca96c,extrinsic,0.002670288,0.04736328,0.94921875
44f29996-17eb-4502-b819-5e714d82f4e3,intrinsic,0.0046081543,0.875,0.118652344
44f8263f-bda6-4530-8268-8fcc5e8d1f20,extrinsic,0.0044555664,0.75,0.24414062
44fee961-1efe-44e0-8267-8ff5a7f5c536,no,0.91796875,0.03564453,0.045654297
44ffee73-151d-42a6-8a8c-e7dd7b414c7e,extrinsic,0.0014419556,0.095214844,0.90234375
45101ddf-0809-4351-9c0e-e27776e46ee7,intrinsic,0.013000488,0.9140625,0.07470703
4514f4aa-5efb-4111-9969-f67f0437a3a4,extrinsic,0.009521484,0.020141602,0.96875
45181232-ec9e-47ca-9491-fefe5fb66a45,no,0.96484375,0.015625,0.017700195
451a03ce-83bd-426a-951c-46cb3a9f1260,extrinsic,0.43164062,0.23144531,0.3359375
451e0ccf-a7a2-4b44-8e80-c185af2540db,extrinsic,0.37304688,0.083496094,0.54296875
45268457-79f2-4962-b682-c5384cafa6bb,intrinsic,0.0043640137,0.94140625,0.053222656
4548ee4c-0ebd-4428-a789-4a625a59a829,no,0.77734375,0.10498047,0.119140625
454fd5ea-dea3-4a38-a8fe-6aeb836984d1,extrinsic,0.10644531,0.10644531,0.78515625
45603f95-327f-4287-8ce8-eb07c7a10c3a,intrinsic,0.009094238,0.72265625,0.265625
45649d60-8dd9-4ac5-a753-5a1437bd6b2b,extrinsic,0.05078125,0.05078125,0.8984375
457c1ca7-bbf6-44dd-bd1a-0aefaf1b21e6,no,0.92578125,0.040771484,0.03173828
458e1e98-dc70-431c-89d2-b4af6c1346d0,no,0.9921875,0.0075683594,0.0016860962
4599773c-b1ac-48af-8173-49926d7396ea,no,0.98046875,0.013977051,0.0074768066
459d2af8-6056-4a1a-afa6-4feb65dc1e41,extrinsic,0.80078125,0.123046875,0.07470703
459e4e68-125c-4028-98eb-d17ea39fcb9f,intrinsic,0.0034942627,0.96875,0.029174805
459eafe1-37e9-48ed-a5e9-27889175c75a,no,0.921875,0.035888672,0.040527344
45bef8f7-deca-492d-b2b0-30e40b170ec3,extrinsic,0.007293701,0.037109375,0.95703125
45c53365-4a7e-4960-bc4e-ade0a3143170,no,0.9765625,0.01574707,0.006591797
45cd934e-51a9-4fad-a162-ce2da4b10ed3,intrinsic,0.0029754639,0.73046875,0.26757812
45dc8ef7-d2a6-40ca-8d48-bd9428a76c87,extrinsic,0.0053710938,0.032958984,0.9609375
45dd6d4b-39a5-41ab-bc88-ff4b829f18c3,intrinsic,0.0027923584,0.9921875,0.0046081543
45efd5ed-f437-4bd2-a363-af7d952d5a1d,extrinsic,0.002746582,0.017944336,0.98046875
45f99bc7-68a6-4e8c-8e6b-fd93fa83226f,intrinsic,0.006286621,0.93359375,0.059814453
460965d3-e936-4d2b-a7d1-6e0f556b181b,no,0.9453125,0.025268555,0.028564453
46262842-a9fb-482b-b15c-7df8509355b5,intrinsic,0.004547119,0.98046875,0.01586914
462e4b22-8994-4194-9b33-c177b984c7b7,intrinsic,0.0033721924,0.73046875,0.26757812
46306146-980c-450c-b69c-5988190f6e5b,intrinsic,0.016845703,0.91796875,0.06640625
46306b3e-1462-4c17-944b-c7204badb488,extrinsic,0.013793945,0.017700195,0.96875
464d7419-edfb-4ab9-8265-519ca619a8bc,no,0.94921875,0.025268555,0.025268555
4659c61c-5fc9-48b1-b12a-a2df9e1c1f7e,extrinsic,0.009521484,0.020141602,0.96875
46630d97-7f27-4061-bec5-d013afe3147b,extrinsic,0.0066223145,0.012329102,0.98046875
467b79f8-880b-4bfd-a963-8cc14116666b,extrinsic,0.67578125,0.103515625,0.21972656
467e5064-a37a-4ce1-b3a2-f587590b9cd7,extrinsic,0.0019454956,0.1640625,0.83203125
468ced87-543d-4183-a8db-1c1ad4dc5983,intrinsic,0.014831543,0.91796875,0.06640625
46945852-3e81-4fee-8545-e6ddee9d4b65,extrinsic,0.07080078,0.16992188,0.76171875
469a7800-ba29-4247-88a3-748f17283dc2,no,0.99609375,0.004058838,0.00090789795
46ad5450-8d46-4c3a-9ffb-de7085753272,extrinsic,0.09423828,0.29101562,0.61328125
46b183a8-e6d7-4ffb-bdcd-3b6ddfa32901,extrinsic,0.0050354004,0.9609375,0.032958984
46b26cf5-92ef-4d78-a8c4-bcf42107d737,no,0.94921875,0.028686523,0.022338867
46b68372-9e6d-4b4b-811c-09bc73f0ba1b,extrinsic,0.012084961,0.025634766,0.9609375
46ba2f5a-427f-4e32-a19f-0a133e3bf1f8,no,0.984375,0.009643555,0.0045776367
46c1058c-7d82-4cc3-b440-eceaea6af6fa,extrinsic,0.009521484,0.13183594,0.859375
46cc29e3-9576-4666-972d-adf80107a2ca,extrinsic,0.0059814453,0.10595703,0.88671875
46e69920-0e19-4091-b653-9088b4d27a4e,intrinsic,0.009399414,0.84375,0.14648438
46ebbeca-3dcd-4c10-ba28-069afab71009,no,0.98828125,0.00970459,0.002166748
46ef12b3-1944-49bc-82c2-c0a74ffd4928,intrinsic,0.002456665,0.98828125,0.008544922
46fc48df-2ee2-41ea-beee-9753acdb3abf,no,0.89453125,0.057128906,0.05029297
470dad3b-c966-41e6-88e7-2d6b9f030a8d,intrinsic,0.8671875,0.06298828,0.07128906
4710ad0f-a6c6-4277-955c-b166e6ce6a85,extrinsic,0.27929688,0.40625,0.31640625
471dd603-388d-44fb-83d9-fc9a39941d28,extrinsic,0.0025939941,0.075683594,0.921875
472d3368-403f-439d-9803-c872c6f7f855,intrinsic,0.0033569336,0.9296875,0.06738281
472f1eb1-58d3-42ca-ad50-707e793815b2,extrinsic,0.018188477,0.10498047,0.87890625
472f986c-034f-48ed-9841-96b627208534,no,0.984375,0.010925293,0.004547119
4735715e-8fa7-4d99-8e9a-759217cf7e7e,extrinsic,0.0054626465,0.91796875,0.075683594
474756bb-502b-4268-bf02-99534e8d6d84,intrinsic,0.0072631836,0.94921875,0.041748047
474aa0f6-12e0-49b1-9a74-5d34f3cf8132,intrinsic,0.004333496,0.7734375,0.22167969
475dab3e-cae1-445e-a2fc-b9c090fc9524,no,0.0065612793,0.97265625,0.020141602
475e89f9-9b6d-4045-a4b1-09f7dedc0f84,no,0.609375,0.10546875,0.28710938
476867fe-465a-4a4b-9931-b8b02cea2448,no,0.9609375,0.029052734,0.008300781
476e8c85-4cc5-4160-b2aa-9906dac163dc,intrinsic,0.0054626465,0.91796875,0.075683594
477d2c8d-48d7-424e-80f3-1308317dd345,no,0.91796875,0.040283203,0.040283203
4782ad2a-4183-41d1-9921-b99816dbd03d,no,0.29882812,0.06689453,0.6328125
47a26339-9776-4741-9781-744df45223b6,intrinsic,0.005706787,0.95703125,0.037109375
47af6e80-f67e-4968-ac45-ea14138775dd,intrinsic,0.0039978027,0.98046875,0.01586914
47b50b8d-0d4f-4178-937c-af608d84b6ba,extrinsic,0.03149414,0.045898438,0.921875
47c001db-0af7-430f-b862-b7f791830e55,no,0.953125,0.022460938,0.022460938
47c5435a-115e-451b-8828-4d27425bc32a,no,0.9921875,0.0066833496,0.002456665
47c8029d-ceba-47b2-a667-f6acbb4806ac,no,0.984375,0.010986328,0.0027770996
47e448f0-1c41-4bdb-b7a0-6f66045f643e,extrinsic,0.0030212402,0.04736328,0.94921875
47e4db2f-c157-4c57-a9ff-e07ec4729a92,no,0.890625,0.044433594,0.064453125
48053d93-a0c9-43a3-a3ef-7566ac098def,intrinsic,0.0049438477,0.94140625,0.053222656
480c635c-14f3-418c-b52f-8aaf89a26252,extrinsic,0.36132812,0.04321289,0.59375
481421b5-51fe-4898-8f6b-972b215d3548,intrinsic,0.030883789,0.06542969,0.90234375
48204000-4102-46ac-9512-5aa0fca6c399,no,0.98828125,0.009643555,0.0035552979
4823730c-a674-48f0-bdb5-9d2ce54506c4,extrinsic,0.040771484,0.14160156,0.81640625
4831135f-f0d6-4601-bbde-14d3ca8ab6ec,intrinsic,0.01159668,0.49414062,0.49414062
4832a782-cea8-4ba2-b2cd-fb29a3771029,extrinsic,0.063964844,0.056152344,0.87890625
485c982a-6e53-496e-ba9b-670cac810c55,extrinsic,0.041259766,0.01953125,0.9375
4868b207-1f49-44a4-8e21-533fe112f169,extrinsic,0.052001953,0.027832031,0.921875
4877b1bd-3a5d-43d6-9422-8f9913d3f73c,no,0.96875,0.020141602,0.012207031
48967858-2fde-4adf-af66-a57160af22a3,extrinsic,0.017089844,0.052490234,0.9296875
4899ec61-459e-4a44-8bd8-24559363651f,intrinsic,0.0087890625,0.8984375,0.09472656
48a75275-c46d-4005-a3ed-96e8758651a9,intrinsic,0.007019043,0.91796875,0.07519531
48a89aaf-64ac-45b6-8bf5-59448193bb30,extrinsic,0.006286621,0.059814453,0.93359375
48ae9270-1705-4543-aad1-c00d869c5ee6,no,0.82421875,0.14355469,0.031982422
48b1ba66-e7aa-45f3-98cf-9baec3978c71,no,0.984375,0.010925293,0.0040283203
48b32d99-82ea-467e-8778-0fa0b33e2c9e,no,0.8671875,0.06298828,0.07128906
48c98490-2d7c-4be8-9485-ed3d4ae6612d,extrinsic,0.036621094,0.01953125,0.9453125
48d13ac5-5046-49c1-9f6c-0dd506197ec3,extrinsic,0.015136719,0.04663086,0.9375
48d9206d-20da-4155-ba1a-281ef10fcde3,intrinsic,0.004852295,0.8125,0.18164062
48f2afbe-23b1-4814-a597-d8223b59adcf,intrinsic,0.0015945435,0.119140625,0.87890625
48f38318-a81b-4803-a7e3-64f31934aa1c,no,0.84375,0.053955078,0.10107422
48f49fc1-3126-485f-9b39-178ddb3ea9e0,no,0.9921875,0.0066833496,0.002166748
490b9055-169d-4487-89a0-9b40999b6632,no,0.4609375,0.13183594,0.40625
491b2039-3799-4b64-9cfc-0c3cff203ffc,intrinsic,0.040283203,0.045410156,0.9140625
491e5ba9-85c7-4b7b-8607-81b12cd24ee3,intrinsic,0.0030517578,0.9609375,0.037109375
491eaf8f-a630-4af6-bba9-3c0a9427f653,extrinsic,0.44726562,0.04711914,0.5078125
4924106c-cd8f-4f9d-b7c5-f5bc490a3053,extrinsic,0.01977539,0.028686523,0.953125
49287a4f-7660-4643-a4c2-ff0d92a6ae10,no,0.984375,0.010925293,0.0040283203
49313957-79a3-4325-8e0e-77c2ec2bb073,no,0.8984375,0.05078125,0.05078125
4938fc70-57e0-42bb-b31e-e959cfd77316,extrinsic,0.040283203,0.045410156,0.9140625
49463251-fd3b-4edc-b28e-dbda748d20cb,extrinsic,0.140625,0.051757812,0.80859375
494b6202-7aae-4192-9719-656e610fab0a,intrinsic,0.009399414,0.9609375,0.029052734
494b6672-2a03-4f6a-a784-5e5d019a79b6,extrinsic,0.009277344,0.9453125,0.046875
49528e21-4c80-4909-b8c9-7ae0a48e61ef,extrinsic,0.028320312,0.032226562,0.94140625
4969c3c4-5c11-4332-82f8-58c7f0fc3bcc,no,0.93359375,0.031982422,0.036132812
4973c8e4-78b7-4533-8425-7437f0af3a1b,no,0.96484375,0.022705078,0.0107421875
4979f899-8c87-4534-9139-f6efe6889ebd,extrinsic,0.0043945312,0.04711914,0.94921875
497afd99-aec9-4d9a-8e90-a3f2b515c688,intrinsic,0.0036773682,0.90234375,0.095214844
49996a41-2b69-4441-a461-f8ec2fd045db,no,0.828125,0.060058594,0.111816406
499c4c27-501c-46a3-a173-5620cbb673a9,intrinsic,0.0059814453,0.10595703,0.88671875
499e417f-289c-4ad5-a0bc-174cddafe62e,extrinsic,0.004547119,0.012390137,0.984375
49a151bf-705e-4eb7-83a3-231cd67717ee,extrinsic,0.09033203,0.0546875,0.85546875
49ae2f7d-2277-4de2-8a48-c012b80c350f,intrinsic,0.0034179688,0.94921875,0.04736328
49bd61d4-a714-4b58-af08-bbf5d8aa6424,intrinsic,0.0546875,0.85546875,0.09033203
49c48539-ce7f-4835-ba91-b3ee9be11359,extrinsic,0.00579834,0.017822266,0.9765625
49cad5d9-d42d-4b18-bada-b6980c9bdc27,extrinsic,0.0072631836,0.041748047,0.94921875
49cf02ce-d519-4770-a511-08331ff782cc,intrinsic,0.0032958984,0.91015625,0.08496094
49d157e7-2bb2-4536-a3a4-e7becfaf6f31,intrinsic,0.0051574707,0.984375,0.009643555
49dbcbbe-4038-4d66-8eae-ab516a8a02cb,extrinsic,0.17089844,0.06298828,0.765625
49e9202d-a8ee-4f5e-82b9-8acfd1114101,intrinsic,0.0033721924,0.26757812,0.73046875
49f04e3f-93b6-4234-8efd-e087f2b53a93,extrinsic,0.44921875,0.24121094,0.30859375
49fc1087-4e68-4fb2-8207-7dfe0498534d,intrinsic,0.015625,0.96484375,0.017700195
49fe3cdf-8904-4db0-bbe6-6526c91bf626,intrinsic,0.016845703,0.71875,0.26367188
49ff750b-4d73-4c3a-b906-de00bf63e28a,no,0.9375,0.041259766,0.021972656
4a02908b-caf7-483b-a7b4-de248d6b8404,extrinsic,0.12060547,0.09375,0.78515625
4a04db88-116b-4e90-9bc2-cbdaf6b896b9,extrinsic,0.0032043457,0.34765625,0.6484375
4a2404b1-0dbe-4189-8394-c84fe5b2af0f,extrinsic,0.15429688,0.063964844,0.78125
4a448cce-df08-4936-a9a8-bf45812d8aef,extrinsic,0.015319824,0.036865234,0.94921875
4a48c142-b1a0-412d-8686-788894b0563a,extrinsic,0.009399414,0.029052734,0.9609375
4a673b8b-ce22-4fcd-9d39-da95f6a073e4,intrinsic,0.007873535,0.90625,0.084472656
4a757bd3-3e6f-4ab6-b7a6-e77b7f76a6b9,extrinsic,0.0031738281,0.059814453,0.9375
4a76b9a4-8dbb-4580-ab24-7370240dbfc4,no,0.75390625,0.07910156,0.16796875
4a80de45-fb90-4415-8d7a-cd4a82339a7c,extrinsic,0.03540039,0.62890625,0.3359375
4a875f32-f2b2-4887-9490-20a6ead4a5c8,extrinsic,0.328125,0.057128906,0.61328125
4a8a14bc-ced8-477e-99be-44a8ac020328,extrinsic,0.007080078,0.06689453,0.92578125
4aae764d-f458-4a5a-9a94-1e488f9a51fa,intrinsic,0.027954102,0.92578125,0.046142578
4aba4bcf-ca6d-4b4e-898e-a536cf205f4e,intrinsic,0.048583984,0.859375,0.09082031
4abfa589-c8d9-45fe-8da4-5c05f603ebd3,no,0.7265625,0.16210938,0.111328125
4ac1fdf7-3e46-4218-bd3d-d8442327f179,extrinsic,0.0065307617,0.022827148,0.96875
4ac37726-360e-43c9-8239-31a8769168bd,no,0.83203125,0.068359375,0.099609375
4acc7cae-db2a-4ee0-9b48-08db95b94394,intrinsic,0.0021514893,0.984375,0.014038086
4ad1119b-b13c-4e95-ab36-acc50673dbd7,intrinsic,0.01574707,0.66796875,0.31640625
4ad5769f-177e-4e12-b289-d0843582a652,extrinsic,0.0095825195,0.01574707,0.9765625
4ad6f78d-6694-4fa1-ab41-ca33507b7ecb,intrinsic,0.005065918,0.96484375,0.029174805
4adb8ead-0296-4b81-8df7-7fa0281686d0,intrinsic,0.0038604736,0.94140625,0.053222656
4ae063d3-95f3-494c-9c8a-220959855355,extrinsic,0.0037231445,0.025878906,0.96875
4ae1dadf-18fb-4ce0-aac2-a7456b44bb5b,intrinsic,0.93359375,0.036376953,0.028198242
4ae2c706-ea42-4853-af3c-177f9920a591,intrinsic,0.012023926,0.83984375,0.14648438
4aed442f-452f-4b1b-8127-7a76f68a57a6,intrinsic,0.015380859,0.83984375,0.14550781
4af153af-e686-4b4e-b4ae-d88110ee4953,no,0.9921875,0.0066833496,0.0016860962
4af241b6-49af-44c5-95f8-176c6f516765,no,0.7265625,0.16210938,0.111328125
4aff3234-0004-405e-adf2-8a0f1a31a3c9,extrinsic,0.072753906,0.0390625,0.88671875
4b0495a8-9b95-4849-be4f-4f7aa267545d,extrinsic,0.040283203,0.040283203,0.91796875
4b09bf40-25b7-44db-9a68-9469c8ef3095,intrinsic,0.0030975342,0.97265625,0.025878906
4b186876-2cba-441d-8837-86d2b5c73d6b,extrinsic,0.0032043457,0.890625,0.10644531
4b3cc9b9-bb8b-42aa-aad3-2f051c77ea33,intrinsic,0.006500244,0.96484375,0.029174805
4b3ef09a-5e96-4d8e-98b2-e7fa8263869b,no,0.96875,0.020141602,0.0107421875
4b465e90-50f1-4ad9-9844-9be3f6167320,no,0.9765625,0.01574707,0.007446289
4b466c28-b996-4f39-89d0-6d52d8425ea7,intrinsic,0.0046081543,0.875,0.118652344
4b479588-d505-4d1b-92e2-6882bc060e5d,intrinsic,0.009460449,0.96484375,0.025756836
4b51cdad-679e-4a5f-8974-0ff25a0bcc56,extrinsic,0.008361816,0.025756836,0.96484375
4b533ec8-d4f6-4534-9323-81c2f0b6cb12,intrinsic,0.016723633,0.4296875,0.5546875
4b554833-e3d9-4f6c-9a04-4b0a340317c8,no,0.9921875,0.005218506,0.002456665
4b613b7d-ce9f-494a-97a1-d427b4cd2fc3,no,0.81640625,0.125,0.05908203
4b63658e-de7c-4588-908f-e0ab891d858d,no,0.984375,0.010925293,0.0040283203
4b676261-5733-41f3-aae0-5a4f8313a219,no,0.96875,0.020141602,0.009521484
4b7ec93d-bfe2-40f8-b22c-a06b3ae23de9,extrinsic,0.29882812,0.14160156,0.55859375
4b80e48e-69c0-4c7d-b738-b8bb5f4b0b1e,intrinsic,0.0038604736,0.94140625,0.053222656
4b84fca7-04dd-4005-8562-cde7c8923ec0,no,0.98828125,0.00970459,0.0031433105
4b8f50bf-69a8-4ef5-93d3-1b4a2c4fa597,intrinsic,0.00793457,0.91796875,0.07519531
4bae35f5-d060-4aa2-ab19-73c87aa18ecf,no,0.103515625,0.765625,0.1328125
4bb031b7-d132-43b7-9147-33a2dde22b7e,intrinsic,0.0024719238,0.99609375,0.0031585693
4bb4e65c-0364-49f3-9db7-5eada47b41b9,intrinsic,0.0042419434,0.40625,0.58984375
4bb6108c-ff78-4d79-8d9b-df350a274766,no,0.9765625,0.01574707,0.007446289
4bb680f8-b467-4af1-b97b-61f7c28b0ad3,no,0.953125,0.032470703,0.015380859
4bbd4171-8799-4acb-ac33-a04a2ffb8920,intrinsic,0.002746582,0.98046875,0.017944336
4bc27bf8-a163-4e13-bf98-edac71f82eab,intrinsic,0.0031738281,0.73046875,0.26757812
4bc4cf7f-85c4-4c9e-9c67-9905fdf90283,no,0.984375,0.010925293,0.005859375
4bc78a0c-cbe8-4bbb-a0bc-3dfdb7f1ccc1,no,0.99609375,0.0035858154,0.00090789795
4bc8fd5e-d3e2-4611-9b3e-1eeaaafb86a9,extrinsic,0.47460938,0.19824219,0.32617188
4bcb4a2a-e796-4ef7-91cd-46273ceaffd8,extrinsic,0.0065307617,0.025756836,0.96875
4bd20129-b566-474e-8181-061a893eed83,intrinsic,0.022338867,0.025390625,0.953125
4bdbd2dd-4618-4ade-8206-b41ef9b1818c,extrinsic,0.01940918,0.04638672,0.93359375
4beb25af-bd84-4a16-bbaa-f0720de5b3c2,intrinsic,0.0058288574,0.98046875,0.012329102
4bf8c508-4836-42c3-882d-8390be7a6f3d,intrinsic,0.005859375,0.98828125,0.006652832
4c0e86ad-98a5-4a42-b831-ec11046f8ca5,extrinsic,0.041259766,0.01953125,0.9375
4c29e5d4-1211-47b8-a560-d483b55fec53,extrinsic,0.049072266,0.87109375,0.08105469
4c3ea516-7ddc-4a00-aefb-f3fb3406fcaf,extrinsic,0.040039062,0.05126953,0.91015625
4c55f441-794f-454b-99d1-3a086be220c7,no,0.99609375,0.004058838,0.0010299683
4c6275cc-60cb-4cda-ba29-6d7e58867d97,extrinsic,0.06933594,0.1875,0.7421875
4c71135e-b158-4604-b4b3-d21937a3c86a,no,0.94921875,0.022338867,0.028686523
4c793bba-31a6-4dac-9d87-2975e33239a9,extrinsic,0.011108398,0.10546875,0.8828125
4c85b069-31b7-4686-a556-ae6953180a97,no,0.89453125,0.057128906,0.05029297
4caebc34-763c-40f5-98f7-653c5237011c,extrinsic,0.19042969,0.0546875,0.75390625
4caebf1a-2892-4b0e-af0c-f4d0098feeb0,no,0.93359375,0.036132812,0.031982422
4cc189ea-7954-4055-874f-b7fd8c48d0d9,intrinsic,0.0045166016,0.9765625,0.020263672
4cdcf3ae-5b17-4e1e-952d-1c463f37b574,no,0.96484375,0.025634766,0.010681152
4ce12ad0-aa7d-4ed8-bbac-c135faa9506f,no,0.9609375,0.019897461,0.019897461
4ce53f8d-2fdd-4699-8cea-6b424e0d8f18,no,0.7734375,0.072265625,0.15234375
4cec6cf7-0434-4a3f-92fe-0adc70864a28,no,0.9765625,0.01574707,0.0095825195
4cf32de9-0079-4f58-96eb-a0241fd918b4,no,0.9765625,0.017822266,0.007446289
4cf3d037-4491-4f55-bdfc-f4798ecf168c,intrinsic,0.004852295,0.31835938,0.67578125
4d019d84-41d4-4c5a-8c84-daecab82b71d,extrinsic,0.0039367676,0.029174805,0.96875
4d097480-594e-4ffd-be0c-a6a8cd2800f6,intrinsic,0.0034942627,0.96875,0.025878906
4d266233-3751-487b-bf29-09a06bd09b3f,intrinsic,0.0024414062,0.984375,0.012390137
4d3914ca-5088-4c12-aeab-d392c0358cac,no,0.75,0.14746094,0.1015625
4d3ed91b-0e4b-4540-835b-0124d2519f30,extrinsic,0.003692627,0.14746094,0.84765625
4d515b70-5df1-40f6-834b-e79be5aac3ef,intrinsic,0.005218506,0.875,0.118652344
4d5a824f-6486-43f7-865a-07c4393667ea,extrinsic,0.0055236816,0.06738281,0.92578125
4d76cef9-74ad-45b6-a136-e06791201a41,intrinsic,0.23144531,0.62890625,0.140625
4d81581b-87d7-46f6-a6cb-349fa5641eb1,intrinsic,0.017089844,0.9375,0.04663086
4d833d46-1c5a-487f-b16e-79f181cd03e5,extrinsic,0.10205078,0.04248047,0.85546875
4d94a691-0703-45d4-a04e-0dbba37be186,no,0.65625,0.10058594,0.2421875
4d9df041-b880-48d7-b68c-fe0aded79ed1,extrinsic,0.045410156,0.040283203,0.9140625
4d9df2e9-b64b-4a42-830b-5c290f5f581f,extrinsic,0.0059509277,0.052978516,0.94140625
4da18775-c896-4632-9c34-262624682891,no,0.93359375,0.04638672,0.01940918
4da61c93-99bc-47d6-8e80-4c0fbd6933a9,extrinsic,0.036621094,0.01953125,0.9453125
4dade61d-6565-44e6-b3da-c80e97bef052,extrinsic,0.012084961,0.025634766,0.9609375
4db46152-74c5-4b66-abc3-b595dafafd40,extrinsic,0.012084961,0.2421875,0.74609375
4dbe2f26-95e3-44b6-9558-200cb4c71fef,no,0.95703125,0.025512695,0.017578125
4dbec57c-42e6-4e55-b0f5-657f43c80a67,intrinsic,0.004180908,0.703125,0.29296875
4dc23a09-45c9-4e29-8c6f-f6ede1bd2537,no,0.87890625,0.056152344,0.063964844
4dc2e487-8f65-4902-aa18-2ccc85265be8,extrinsic,0.01977539,0.025390625,0.953125
4dc77c8d-1a4e-4af0-9a81-95a6fec13243,extrinsic,0.028686523,0.022338867,0.94921875
4dd32536-8059-46b7-ba7a-9364b4c2375e,extrinsic,0.0021209717,0.025878906,0.97265625
4ddd5992-d2c3-442b-80ec-2f07f35fe0c4,extrinsic,0.03955078,0.057617188,0.90234375
4def1813-abf5-4f46-a040-6fad3bc5aa20,no,0.9921875,0.0066833496,0.002456665
4dfc4a92-68a9-4dd3-89d2-3d25cb0c77e6,intrinsic,0.0021514893,0.98828125,0.010986328
4dffd160-d388-484b-a003-68c47e8ba6cd,intrinsic,0.006500244,0.96484375,0.029174805
4e0eae14-3106-4b58-94f4-62d581c4f62c,extrinsic,0.017456055,0.032470703,0.94921875
4e152a27-3b36-413a-87d1-e8f7ef998566,no,0.9765625,0.020263672,0.005126953
4e2321a6-ca28-45bf-bf32-1bb09caf6c7d,intrinsic,0.012023926,0.95703125,0.032714844
4e3da8a3-2493-4b9b-a9fa-c9e2a627cd7e,no,0.34765625,0.34765625,0.30664062
4e424d8d-b60a-4283-a5c5-8af33ae9c5d2,no,0.9921875,0.0046081543,0.0013198853
4e47c798-223a-442e-b4b4-3ab0669e96a8,intrinsic,0.004058838,0.7734375,0.22167969
4e49a93e-4126-4573-b2ab-0a1dcb5459dc,extrinsic,0.008422852,0.01574707,0.9765625
4e5c0a98-8680-4fa5-9f2c-c9042d7b0910,extrinsic,0.05517578,0.080566406,0.86328125
4e726c11-1624-479d-a92f-7535b7387170,intrinsic,0.0045166016,0.9765625,0.017944336
4e784338-7c9f-45d3-b197-7f1722dda402,no,0.90625,0.057861328,0.03515625
4e7aa353-831d-4965-9c1d-f86fb0abd2a0,extrinsic,0.036376953,0.028198242,0.93359375
4e7b489e-098c-4593-9b32-b13f34cd3148,intrinsic,0.0030517578,0.9609375,0.037109375
4e7fffb2-63bc-4c7a-9ba5-b5c7f467a3af,intrinsic,0.016479492,0.8984375,0.083496094
4e81c54c-aa67-4f86-8e09-e4931a83d471,extrinsic,0.012878418,0.083984375,0.90234375
4e8ba3e7-bf7d-4113-b4bc-d365d11ae2ea,extrinsic,0.016479492,0.083496094,0.8984375
4e9740f4-fb58-4b15-a83a-364aa87cb13d,extrinsic,0.01361084,0.032714844,0.953125
4e98398d-19c3-438a-9ff7-cb69e75efd59,intrinsic,0.6640625,0.08984375,0.24511719
4ea617cf-ad4c-446f-b0c0-2fc5eb523982,extrinsic,0.115722656,0.75390625,0.13085938
4ea82d35-997c-4711-8758-d938f664ceb2,no,0.96484375,0.020019531,0.015563965
4eaaac43-d0bd-467d-b505-e0fd7a84ba1b,intrinsic,0.0036315918,0.890625,0.10644531
4eb565f1-382f-4975-9894-2436403cc404,no,0.99609375,0.0035858154,0.0014953613
4eb78b53-b246-4cf3-95eb-d5cbe5a11237,no,0.98828125,0.007537842,0.0040283203
4ecb7699-1278-4bc2-9a46-de32654f475f,no,0.97265625,0.020263672,0.00579834
4ed46820-861c-4baa-b5db-69d5a6c0502b,extrinsic,0.10205078,0.04248047,0.85546875
4eda2960-d5c7-4a83-8e95-bdf446db01d4,intrinsic,0.0031738281,0.87890625,0.118652344
4edd912f-b969-40f2-ae8e-341dbcfd55d6,extrinsic,0.28125,0.04321289,0.67578125
4ee8454f-909c-4bb0-94d5-8ceb143fbcd1,intrinsic,0.027832031,0.8125,0.16015625
4ee88fa0-baa9-4994-9ddb-3a14a864e96e,intrinsic,0.003479004,0.96484375,0.032958984
4eec5fa9-cac4-4441-967e-f59419ee6357,extrinsic,0.0031280518,0.014038086,0.984375
4f2d76cc-ed89-4764-b021-af559be8f1bc,intrinsic,0.93359375,0.036132812,0.031982422
4f36c81f-8261-4adb-8060-5b0fbf54829d,extrinsic,0.10253906,0.037841797,0.859375
4f3955a0-70b3-4e89-8beb-3508c7ab78dc,no,0.94140625,0.046875,0.01184082
4f489200-d58b-45df-baa7-2962708ad880,extrinsic,0.025268555,0.025268555,0.94921875
4f513373-6d12-444c-b898-c6f8d8b4b4c1,intrinsic,0.017700195,0.96875,0.013793945
4f52251f-1ea1-4561-a52a-ed467f46f610,extrinsic,0.012207031,0.13085938,0.85546875
4f55b213-0676-47e7-930b-ddd7f523f648,extrinsic,0.01184082,0.046875,0.94140625
4f63db3c-c479-48c4-a511-0b0c8715d8f1,no,0.9296875,0.046142578,0.024780273
4f68d836-3696-4efa-8c5f-de93927c0aca,intrinsic,0.0018615723,0.8515625,0.14746094
4f7a4764-af09-406d-b1e8-814c7e2264ef,no,0.953125,0.028808594,0.017456055
4f7b2659-8006-4b30-90c2-ba7b9cb477d4,extrinsic,0.07910156,0.06982422,0.8515625
