id,prob_no,prob_intrinsic,prob_extrinsic
26c26eef-64a8-44a0-a291-d0a2fea0fc7e,0.13671875,0.7890625,0.07324219
26cc93d7-dae2-456d-ac0b-ed86cedd82f5,0.859375,0.048583984,0.09082031
26f770d3-cfa5-46ef-bc9c-4e6738b26542,0.15527344,0.057128906,0.7890625
26ff951c-ac68-4a3b-b7a9-cf43165c1b2e,0.0030975342,0.022949219,0.97265625
2708c220-57ad-4a6d-a2b2-e9a7575657eb,0.003112793,0.020263672,0.9765625
271fb36a-77da-4121-b641-b58e57ea7cd7,0.016723633,0.4296875,0.5546875
27574986-0027-4a59-818c-1dc667e52ef3,0.038330078,0.59765625,0.36328125
27a29074-6441-490d-a956-b60d55648217,0.018432617,0.19824219,0.78515625
27c6fea4-6218-4b4b-8336-bb188a3cd008,0.03149414,0.045898438,0.921875
27cfcbc1-e8f1-475b-8d5e-7f45ccbb570c,0.10107422,0.84375,0.053955078
28064b68-3156-46ef-84e2-6d9c42bb4591,0.859375,0.06225586,0.079589844
282391f3-3509-4e83-b58e-9e4972fbcd35,0.4453125,0.39257812,0.16308594
284d31fa-49bb-4315-a954-553463789967,0.013549805,0.036865234,0.94921875
284d3d7d-76f3-46e9-8a1f-27897ae65e06,0.14746094,0.6640625,0.18945312
2870ace6-bfc0-474d-b75d-8e56367e4297,0.95703125,0.0154418945,0.028808594
2894526a-0182-4a32-97e7-8752f5e45387,0.06640625,0.80859375,0.12402344
28adad5b-be10-4acd-95cd-ac35f4dd04e6,0.026611328,0.60546875,0.3671875
28b4cbf2-e8d1-45b9-bb8e-08ac6578f9e6,0.06640625,0.80859375,0.12402344
28b693d8-115d-4826-8399-de40a55b6994,0.90234375,0.030883789,0.06542969
28f5dac3-aded-4b72-a742-5282f56601b0,0.07763672,0.8359375,0.087890625
29280006-b7f1-4222-8e57-2b6714765069,0.10888672,0.8046875,0.08496094
292f7862-3061-4544-9528-1b02d0859748,0.08251953,0.78125,0.13574219
29363496-83ea-4bb9-adae-27e3920118e9,0.94921875,0.017456055,0.032470703
2942e262-de66-4ecd-80fb-5bd5f2b7abd4,0.011779785,0.16210938,0.82421875
29431516-ee42-47f3-adff-0631c2df763b,0.019042969,0.06640625,0.9140625
2963515e-58be-4ae7-b7cc-2db4a3411ae6,0.0064697266,0.032958984,0.9609375
2976f5f7-cbe0-4eb6-8784-7d710471c66b,0.0021209717,0.029296875,0.96875
29aa8ac2-ff39-48fd-a0a0-56dd6ac5b4de,0.028076172,0.041015625,0.9296875
29d459fa-4600-4460-a83d-ebaacee5f2c3,0.96875,0.012207031,0.020141602
29d6d03f-b6d9-4c8d-b093-e7d505a40937,0.94140625,0.015258789,0.041503906
29d8877c-91c9-4955-b575-c46a9cdecc65,0.62890625,0.03540039,0.3359375
29e6f7d4-4dee-41a7-a32e-5ab5db156266,0.05810547,0.80078125,0.13964844
29e946a1-ee95-4be3-b688-ee91820cea43,0.95703125,0.013671875,0.028930664
2a2852a0-7f6d-423b-85d2-2630d2d1d77e,0.9296875,0.017089844,0.052490234
2a6a45ae-6252-48a6-baa5-eba03de2ed20,0.9453125,0.017333984,0.036621094
2a71e884-5fb7-4acf-954a-2383172f673d,0.0064086914,0.041748047,0.953125
2a8e3ef3-f2e5-46c3-a31e-89f18c0491ff,0.65234375,0.041503906,0.30664062
2a906df4-7bbb-4acb-8f1b-4e6afe58ec92,0.072753906,0.0390625,0.88671875
2a98c6ac-386d-4eb9-a3bd-43b3b56c69fe,0.0039367676,0.029174805,0.96875
2aad3589-70f7-483e-9eef-f6d44a1b8670,0.003829956,0.059814453,0.9375
2acafa06-e549-4d55-97f2-8fed8dc2e523,0.734375,0.053222656,0.2109375
2af8b229-9b3c-41f5-9930-b0a4d18632f2,0.96484375,0.01373291,0.022705078
2b0054c7-ab6b-47de-bac2-1144f533438d,0.8203125,0.06738281,0.111328125
2b2a419c-21fa-4f69-9fca-aa4e7a056743,0.9140625,0.021484375,0.06591797
2b2b3a4f-a87d-44b8-9b0a-96abb49e717e,0.099609375,0.83203125,0.068359375
2b42da7c-03b8-41db-9436-a633d0b0d221,0.063964844,0.88671875,0.050048828
2b526521-4265-416c-b68d-6f49b0f5bb24,0.16796875,0.75390625,0.07910156
2b810348-bed1-4a67-af5c-d920243a776d,0.12597656,0.8203125,0.052490234
2b88197b-db20-4405-85ea-f9678683cfed,0.94921875,0.015319824,0.036865234
2bcd33db-7f0f-463e-a349-cbd56d95634c,0.90625,0.021240234,0.07421875
2bf60ddb-14f6-4786-a9fd-436b1b41f5c4,0.9296875,0.024780273,0.046142578
2cd70126-b682-40eb-a295-6496d419792b,0.13574219,0.78125,0.08251953
2ce579f4-10f7-4c9c-8ccc-eb9fcc36bd8e,0.94921875,0.013549805,0.036865234
2cf0bd53-0d87-4d68-8084-626c893382c4,0.111328125,0.7265625,0.16210938
2d4906df-678a-4912-89c1-1a92a4544668,0.0050964355,0.025878906,0.96875
2d710aa4-8995-4e2d-b345-b766d2c8e93f,0.022216797,0.032470703,0.9453125
2d7bd7b9-b039-405c-b1b8-6cedee5158ad,0.0030975342,0.025878906,0.97265625
2e01fb6f-68c0-4187-bd56-5656adefc6c6,0.08886719,0.84375,0.06933594
2e11976c-6668-4ed9-823a-adf3e9b43b9d,0.94921875,0.01965332,0.032470703
2e3c37c0-8f70-4c8b-9288-bd0fda0dc845,0.94921875,0.013549805,0.036865234
2e43b231-415f-464e-b7a2-537461602a8f,0.12060547,0.78515625,0.09375
2e55ce4b-d62c-4480-bb20-8d3fc5d61541,0.41015625,0.52734375,0.06298828
2e634fc9-c01b-402a-9a8a-9a2d2584015b,0.94140625,0.017211914,0.041259766
2e6779de-c383-4740-b753-cf4dfefc6bd2,0.7109375,0.1796875,0.10888672
2e70c757-ae45-4669-9b58-124a3bae14e3,0.92578125,0.021728516,0.052246094
2e8f2109-bc6c-4179-a9ba-57077648d15f,0.0024108887,0.022949219,0.9765625
2ead75e5-0d6b-49da-878e-767c0d9e79d6,0.030761719,0.54296875,0.42382812
2ed2ac2d-85d1-42c6-8404-397bb8bf7190,0.07763672,0.65234375,0.27148438
2ed3f5ca-7c4a-4c22-b54e-bbbe354a7aae,0.019897461,0.58203125,0.3984375
2ee147ab-4534-490b-8952-072d613b57d2,0.0390625,0.5390625,0.41992188
2ee48b0f-7364-4d9c-afb5-3ff673aa518c,0.9296875,0.024780273,0.046142578
2f2be5cd-819b-41dd-b85d-879a7f35432c,0.008239746,0.041748047,0.94921875
2f505596-be76-4c82-b827-cef05cfc54c4,0.9453125,0.017333984,0.036621094
2f512525-dd24-4f85-a953-8f2d0cbf9ca7,0.008911133,0.084472656,0.90625
2f95eb5f-7adf-446b-9e6f-d593ef07fd03,0.07470703,0.80078125,0.123046875
2fe2a9b6-3dd3-4063-8f0b-1334f1ba42c5,0.063964844,0.050048828,0.88671875
2ffa699a-1f9c-4625-8b77-c37e9df4e32f,0.87890625,0.026611328,0.09277344
30181620-9302-425a-a1ae-527b220588f9,0.02746582,0.48632812,0.48632812
302895b3-7a00-4e03-8733-282bda3ffe3b,0.890625,0.026855469,0.08300781
3033a5de-9834-4446-8147-4997ae4c931f,0.9609375,0.01373291,0.025634766
3037765d-c98a-4285-a905-4d20f4bcf705,0.036621094,0.12792969,0.8359375
304f0fb1-9a39-4d16-a4c9-8521e2180bcc,0.005065918,0.029174805,0.96484375
3069b610-d74f-4125-bef2-dbe3682ae7f7,0.96484375,0.013793945,0.020019531
3083c61d-20da-49ec-8432-73e3b54b0efd,0.010620117,0.032714844,0.95703125
308e1535-4461-4a21-972f-a592e4f98f42,0.7890625,0.07324219,0.13671875
30c37880-74cc-4cad-bcf1-ab0d8fe4a072,0.08886719,0.3984375,0.51171875
3161daba-a022-4c93-81dc-06540dde64dc,0.71875,0.046142578,0.23339844
31662682-b87a-48da-ab75-e3a395013cb5,0.95703125,0.013671875,0.028930664
31801741-0e37-4202-bd93-5fcf4cf5b662,0.03515625,0.70703125,0.25976562
31898157-f4e5-4131-bc3e-10c0d93a34df,0.7578125,0.09082031,0.14941406
31a7c86e-1ac8-489a-9805-5efa374ca08d,0.12890625,0.7421875,0.12890625
31b93fe5-a508-4c40-81b0-489dcd0c5b81,0.024902344,0.041015625,0.93359375
31c5dd01-7464-4680-bc64-012762d2b74f,0.002746582,0.017944336,0.98046875
31d82ee6-f000-4261-b78a-0db19692a81e,0.0859375,0.81640625,0.09765625
31df754d-8654-4c64-b1ec-9988370f23f5,0.0546875,0.85546875,0.09033203
31f2ae14-59ca-4134-a830-28c95e88bac4,0.89453125,0.023803711,0.08300781
320552c4-fe3c-473f-ab16-775612896e5b,0.017211914,0.041259766,0.94140625
3218be57-5382-47ef-8594-246e91c8dc7c,0.19335938,0.1328125,0.67578125
3219388c-905e-40e4-beaf-9943fffe4d10,0.953125,0.015380859,0.032470703
321c840c-6579-4216-ac50-910359c34ac2,0.875,0.06347656,0.06347656
322ff230-350e-4bf7-b87a-c2a7f773f21b,0.92578125,0.021728516,0.052246094
3230d6ca-2466-4e7e-b7bb-4e6368007135,0.032714844,0.65625,0.31054688
3234c286-26a5-4fce-9eab-b75451e2a9b5,0.87109375,0.038330078,0.091796875
3271d9cb-cb7a-4d22-8fcc-75838bc755b9,0.0039367676,0.032958984,0.96484375
3278102c-266e-4ace-b1d7-a415b74324ef,0.9609375,0.01373291,0.025634766
3281bf96-b99b-4a35-bbc5-29938fc4d5a5,0.953125,0.01361084,0.032714844
328ef921-114e-4099-92e9-1fe758b8b697,0.95703125,0.01550293,0.025512695
32b01996-4432-44b2-a6d3-eb99c77ec9bb,0.890625,0.026855469,0.08300781
3321def5-c908-442f-bf90-0209ceaf516d,0.0030822754,0.029174805,0.96875
334ed7d1-1e40-4661-9e34-db5a906c6dda,0.004486084,0.029174805,0.96484375
3382c728-3b38-483b-92e3-bd028419d80b,0.025634766,0.66015625,0.3125
33a1a38d-3ef4-476e-81cc-e10fdef72a00,0.91796875,0.021606445,0.05883789
33a23447-3497-4ce4-8355-9799f09ef4f5,0.93359375,0.024902344,0.041015625
33b52de1-9975-4491-8e34-da84041fbab5,0.103515625,0.765625,0.1328125
33db21d9-abc2-4984-8e78-d602b1409f8f,0.06225586,0.859375,0.079589844
33e6940a-028c-4f63-be13-9e45b66bb12f,0.0034942627,0.025878906,0.96875
33ec5cee-0911-43f8-b02f-4370f095012b,0.9375,0.01953125,0.041259766
34101bfc-59fc-4b88-ac3d-f623ef50b5b4,0.11376953,0.7421875,0.14550781
345e073a-746d-4e56-9f42-464cb8a034ec,0.013427734,0.046875,0.94140625
345f8a38-a671-4ba0-8002-69ec6c48ffb9,0.05078125,0.79296875,0.15625
348ed835-1899-4486-824a-9c018aaa1696,0.0021362305,0.020263672,0.9765625
34daab8c-f9e7-4aa9-a1c8-3df45fa0dfbd,0.0073547363,0.029052734,0.96484375
34f47b8c-c6e0-43b3-831a-b4f637d9d3ae,0.13671875,0.07324219,0.7890625
353cbec7-5942-4c9c-bf5b-a8076d5122b0,0.9453125,0.01953125,0.036621094
35b3534a-d64f-4641-ae09-f6ec3291573b,0.11035156,0.8125,0.075683594
35cc2a7f-a19a-4d7c-b725-9c4ee69e2c9e,0.15429688,0.78125,0.063964844
35dc5166-c5b4-4dc6-851d-53dbedbeabd6,0.010681152,0.029052734,0.9609375
35dfc5d1-6d28-4a0d-b982-f136d9f99197,0.02758789,0.7109375,0.26171875
35fb3b2a-22ec-4728-af4f-0f8e32641c6f,0.0065307617,0.025756836,0.96875
35fb930d-9c31-4366-9240-bdc71a6e7d1c,0.009399414,0.032714844,0.95703125
3604d903-cfb3-4ab7-badc-0eacd5a49bd8,0.00579834,0.017822266,0.9765625
362ecdeb-d15d-4e15-ba48-c0e366ab7f0f,0.08203125,0.034179688,0.8828125
36332b9e-6fc8-4921-82f0-153cfa50c03b,0.88671875,0.030395508,0.08251953
36358342-2a91-4c6c-a215-ead17d3df22a,0.063964844,0.78125,0.15429688
363c0472-ede5-4c71-b469-e043fe493457,0.15722656,0.703125,0.13867188
364c7d43-62d0-41b6-81c4-1211d69adc40,0.96875,0.0107421875,0.020141602
365a82e1-f870-4f28-8d9d-cd6bdbef84cc,0.04321289,0.59375,0.36132812
367ba841-fdf9-488a-a43b-b452de29b4b8,0.005126953,0.020263672,0.9765625
36ad6759-9779-4734-b560-047baff173fc,0.087890625,0.8359375,0.07763672
36ae9651-93c5-4358-a013-b047b01390a5,0.06298828,0.765625,0.17089844
36b5b178-529f-4d08-bd3d-a8c26158cd87,0.003112793,0.020263672,0.9765625
36bb5cf9-4027-4145-8dd8-cef1edd2d987,0.0045166016,0.022827148,0.97265625
36bbc95c-5c3f-4419-9f21-3c6eb5e93ea3,0.87109375,0.038330078,0.091796875
36c0bcee-7644-42aa-a3c8-39a0f9c09936,0.80859375,0.06640625,0.12402344
36ea1034-dc3f-463b-8529-62fa678c00b2,0.037841797,0.10253906,0.859375
371105ea-8981-4ef6-9717-9331ba883993,0.021850586,0.63671875,0.34179688
37bd6465-31d1-4e5d-9061-7e37a437060d,0.064453125,0.609375,0.32617188
37c4c1f8-1ae1-4ebf-b7c4-58f81c31b5df,0.9140625,0.019042969,0.06640625
37c97670-bf9b-4ddd-b450-a9150bf00328,0.10205078,0.04248047,0.85546875
37c9b468-fab7-47ad-9033-b6be678ffb48,0.008056641,0.059570312,0.93359375
37dd23d7-6698-47ba-8b34-e2818bd63c75,0.8828125,0.034179688,0.08203125
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,0.91015625,0.03112793,0.05810547
380f1c89-797a-4ae8-a015-5e390047b139,0.07910156,0.06982422,0.8515625
38512c11-3053-41b1-85e6-c71d30bfb052,0.02355957,0.28710938,0.6875
385f7c6f-375e-4242-a9b7-e1e797828cf3,0.53125,0.055908203,0.4140625
387b8369-2264-4446-90c0-10b493b792ae,0.010620117,0.032714844,0.95703125
388a960c-84b8-4348-989f-f68ba9ef75c4,0.07910156,0.8515625,0.06982422
38c30734-d64e-4dae-a82f-1fa0afc1ede8,0.057128906,0.05029297,0.89453125
38e757eb-03f2-4cb4-ab73-9d3386431988,0.037353516,0.21484375,0.75
391ac869-c4bb-4955-8d3c-dde7ac6ca81c,0.06982422,0.07910156,0.8515625
391f5d39-a68b-4076-84f1-60512592120f,0.037353516,0.75,0.21484375
395ef650-d416-479c-9e21-4d6acea8af9a,0.13085938,0.75390625,0.115722656
39a106df-8cc4-4e1c-b726-dc1c3dde2402,0.015258789,0.041503906,0.94140625
39ae8d6d-4e38-4294-bfa3-ff3e3c919f16,0.012084961,0.028930664,0.95703125
39f5044b-18e0-42e6-b401-1bcdc174441e,0.091308594,0.8671875,0.04321289
3a2c71fb-2fae-4afa-9427-54ac8a924b12,0.045898438,0.8125,0.14160156
3a3d87a6-115e-424e-bfcc-ea77f5e30ecb,0.94140625,0.017211914,0.041259766
3a6539a6-67b2-44be-82c3-f78f3caa73e7,0.009399414,0.032714844,0.95703125
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,0.0050964355,0.022827148,0.97265625
3acab669-ff74-40d4-bfa2-cd562f951a71,0.81640625,0.040771484,0.14160156
3ada6a7e-ed54-4e1a-a170-2ee1c14212f8,0.040039062,0.80078125,0.15820312
3afc44fe-760a-4ead-832e-dec0372f0a3e,0.032470703,0.39453125,0.57421875
3b2ab2e5-30fb-4434-9f24-5d6c37ddfbfe,0.9375,0.017089844,0.04663086
3b9e72d7-05a9-4ec8-b4c6-06b133ec6ae0,0.10498047,0.77734375,0.119140625
3ba03d46-3c2e-43b8-8fad-4a6e5b471712,0.91796875,0.024414062,0.05859375
3bce292b-d563-4147-9296-779292ea70f0,0.008178711,0.04711914,0.9453125
3be6be4d-6c4a-454f-bfba-1bb94cf61a10,0.18652344,0.734375,0.07763672
3c0dcc1a-eea6-4467-9e31-6883663a307e,0.10644531,0.19921875,0.6953125
3c1b1549-1e5d-4d42-8525-59a5321ce5fe,0.91796875,0.024414062,0.05859375
3c4e358b-b79b-47d8-85e8-d9a32b1278f0,0.08496094,0.8046875,0.10888672
3c5b420c-f069-4deb-b01f-1990d108e02a,0.93359375,0.01940918,0.04638672
3c790c26-db7d-474b-a901-355141da55d5,0.052978516,0.50390625,0.44335938
3c8be529-4b66-42c3-a026-54b651b7bbcd,0.015380859,0.14550781,0.83984375
3c8fd278-b19a-4eb5-9bd2-f8f2c5e0fc6f,0.0027313232,0.022949219,0.97265625
3ca07882-ae86-4574-bccc-161a28cb404c,0.033935547,0.68359375,0.28515625
3cdee842-456a-45db-bbc4-c78c6992037e,0.9609375,0.012084961,0.025634766
3cf010a1-d1fa-41e9-9cc1-59088c625420,0.20117188,0.703125,0.095214844
3cf0e6bb-0bdd-40a6-b91e-cdcd92f0f10d,0.953125,0.01361084,0.032714844
3cfe7ca0-4367-48f1-b7a3-3a819be4fe27,0.008361816,0.025756836,0.96484375
3cfef7e5-e27c-4a8b-8073-b253b1390e0f,0.953125,0.01361084,0.032714844
3d4c97ff-6c1f-4625-9446-65fdb309466c,0.8359375,0.036621094,0.12792969
3d65782b-427a-4a65-b83f-2c61b7b3b068,0.9609375,0.015563965,0.022583008
3d68f9a9-f8a0-4ffe-a998-864d110f959c,0.18945312,0.061523438,0.75
3d77da44-d65d-4be1-bba6-f953e5738301,0.005706787,0.032958984,0.9609375
3d8ca03c-38ab-4c95-ba13-6b348de8b77f,0.9453125,0.017333984,0.036621094
3da59d6c-a6e8-4706-9a02-c1fafe85472b,0.93359375,0.024902344,0.041015625
3db98315-79b3-43ed-8f20-2c7449c1f481,0.0030975342,0.025878906,0.97265625
3dd62f18-2021-4c66-b19e-13b9d167bbb6,0.9140625,0.03540039,0.051513672
3df04d32-2375-4b54-b948-3b87abfe3819,0.004425049,0.041992188,0.953125
3dffba28-b72f-4148-a5fd-bbb7e84eb14c,0.94921875,0.01965332,0.032470703
3e34b402-216c-40d6-918a-4cce46eebe66,0.18261719,0.71875,0.09765625
3e5329e2-4efc-4e42-baaf-bd32e056daf1,0.028930664,0.66015625,0.3125
3e7c7e09-e0f9-49b5-99fd-a7a58f78e488,0.7265625,0.036132812,0.23632812
3e908cb8-d66e-4f95-8ce5-51cc2f1598bb,0.006500244,0.029174805,0.96484375
3eabdbff-f1c0-46d3-bf1c-918687b1b44a,0.07910156,0.8515625,0.06982422
3eb4bf86-5c9c-4dc3-94de-32124d9ac838,0.060058594,0.828125,0.111816406
3eb75792-0099-4419-a05d-40747e911b30,0.0030822754,0.029174805,0.96875
3ec1ff90-6882-43bd-862c-268020b6c76b,0.953125,0.015380859,0.032470703
3ed7993d-f5d5-4a13-8d71-7af37630306a,0.0024108887,0.025878906,0.97265625
3ed97218-633f-4e8b-91ac-1990975fcc16,0.0027618408,0.01586914,0.98046875
3edfc09e-30e4-4241-a0c0-71da977604a6,0.95703125,0.01550293,0.025512695
3ee544f0-8810-4825-9da3-0db46d6af6ad,0.019042969,0.06640625,0.9140625
3f290d8d-9717-418d-9521-ede34f39d773,0.01373291,0.025634766,0.9609375
3f4295f2-3569-47a1-b3c1-c28cfdf2b4eb,0.027832031,0.8125,0.16015625
3f7ae562-c6b1-45e2-a864-9d4d7325e313,0.008300781,0.029052734,0.9609375
3fa30a1b-a585-4ef5-8a53-54f16a243dca,0.005065918,0.029174805,0.96484375
3fb4a502-4f7e-48ad-8d40-20645b65fe46,0.06640625,0.80859375,0.12402344
3fd0546a-c8f8-41b7-9d64-e4cdc2527df7,0.13671875,0.7890625,0.07324219
3fe503a5-85b4-4d29-b340-fd61e5f56142,0.9453125,0.022216797,0.032470703
3ff4b927-42e4-4061-b17a-fcf0a480f5fd,0.10888672,0.8046875,0.08496094
401f1fef-4405-453f-9a0f-354b45735f9a,0.003967285,0.022827148,0.97265625
4039091a-8657-4368-92b1-9dc8c1b8d373,0.6015625,0.033935547,0.36523438
406f1cab-78f7-437e-9e00-a720d5495623,0.005004883,0.041992188,0.953125
4081e8dc-49c7-4f73-bb74-4b92f68b5f36,0.40625,0.27929688,0.31640625
409dad63-7912-477d-a041-e7feceb8babf,0.91015625,0.03112793,0.05810547
40ad3566-8adc-4d55-8642-dcdd9d612932,0.94140625,0.017211914,0.041259766
40afecdc-c213-4a29-88e7-d09e0b02e4b0,0.0134887695,0.041503906,0.9453125
40d461d3-a23a-40ec-be0c-17b8179a19df,0.0045166016,0.020263672,0.9765625
40f8603a-4d02-4b9e-87e4-3e4afb31cecf,0.021850586,0.04638672,0.93359375
41026231-397b-4f2c-b420-6b19d33a658b,0.056640625,0.69140625,0.25390625
4149073d-11f3-4ed1-9cd6-748dc6f77838,0.0073547363,0.029052734,0.96484375
4164dd5c-3e21-4dcf-a2ff-860d3488808a,0.123046875,0.80078125,0.07470703
41d1c848-083f-445d-a9b7-7ed4cf57f106,0.91796875,0.024414062,0.05859375
422bb6d2-7226-4b7e-aab5-a7b81f0bcfaf,0.05029297,0.25585938,0.6953125
42713e96-fdb7-40af-8b4d-e936b34e75e2,0.003967285,0.022827148,0.97265625
42bf297e-00ac-4155-bd8f-40a1092f58a6,0.9609375,0.012084961,0.025634766
435f694f-1a8d-4e15-842b-f54c45449104,0.94140625,0.015258789,0.041503906
4367431d-d215-461f-87dd-b67847293297,0.05029297,0.6953125,0.25585938
4370175a-973d-41ec-85e2-226467da5103,0.07910156,0.75390625,0.16796875
43781e63-d176-4154-a239-abfcf7aefb6c,0.010498047,0.046875,0.94140625
4382fc13-3733-4963-8d9a-9d25293db725,0.016113281,0.10498047,0.87890625
43885120-3904-4373-91a3-46b75d67300f,0.009399414,0.029052734,0.9609375
4392a072-ec14-4f09-9aab-d115f6f25aa8,0.025634766,0.3125,0.66015625
43ab37f0-d2a0-44f8-9a6a-bd55ef19a397,0.048583984,0.59375,0.359375
43ba8532-333b-4f15-99a8-170526efbc1b,0.017822266,0.66796875,0.31445312
43ce51c4-5381-4f2c-b5cc-796f9b1221dc,0.25195312,0.68359375,0.06347656
4406d5b7-29bb-4bfd-be17-2f4201bef725,0.055908203,0.7734375,0.171875
443d43c4-7a4d-43ea-a36a-7dfd237f26db,0.08691406,0.82421875,0.08691406
445373ad-7502-4a66-82f8-2b4d2b949426,0.0018920898,0.017944336,0.98046875
4462b6db-3b81-4643-99f4-b08595dbb936,0.9296875,0.024780273,0.046142578
44652105-a45d-4eed-b30d-edb629c81540,0.0034942627,0.025878906,0.96875
448f04cc-9bf8-44fc-9d40-5b5561712374,0.07324219,0.890625,0.03466797
44a0522e-892d-45f2-87fe-22dbb90022ae,0.96875,0.0107421875,0.020141602
44bc61de-5f3d-4e57-b8d6-4021c27b9dde,0.010559082,0.041748047,0.94921875
44ee555d-1707-4ffb-b64d-1fc9e4df2b9e,0.12597656,0.052490234,0.8203125
44f7f38c-e6fb-4a51-8fcc-5fb6a3d120bb,0.003479004,0.032958984,0.96484375
4509af84-d1da-422b-bee8-b96a4a51e61a,0.04663086,0.828125,0.12695312
45853580-7011-42b6-8936-7560ba5bdb16,0.049560547,0.17382812,0.77734375
45bfacd2-3c00-4635-844d-7c28954955b1,0.95703125,0.012084961,0.028930664
460fd39b-f5d6-4127-932c-2b0c907920ff,0.85546875,0.029296875,0.115722656
4684397b-5ee6-4bcc-81e4-853563326ef2,0.859375,0.025878906,0.11621094
46f102e2-e403-4425-82bb-da70ca74392d,0.9375,0.017089844,0.04663086
4769f3db-03ab-479e-a222-f736fc129ac2,0.953125,0.017456055,0.028808594
477d4401-92e8-431a-8b7c-a4fd7b133241,0.03149414,0.045898438,0.921875
47dcbd9d-88b1-464b-a050-cb96d23976c2,0.0024261475,0.017944336,0.98046875
480842f5-6745-403d-bc35-04d01681f39f,0.091796875,0.87109375,0.038330078
4861ed3e-c619-43c9-aa40-11d39c82f8af,0.9453125,0.017333984,0.036621094
4864bc5c-aa3e-4169-a0bd-ed8c52d5bbd7,0.0050964355,0.025878906,0.96875
48720dcd-fc1e-4282-9389-e84ccbc9d8bf,0.7734375,0.030029297,0.1953125
4883a0b9-57ab-4cc9-b631-31fe7758f1dc,0.05834961,0.7109375,0.23046875
48aab1ad-d2a9-4de1-b827-9b95e9603b09,0.9609375,0.012084961,0.025634766
48b6ce59-449b-42d8-9904-2ab370d51b29,0.07910156,0.75390625,0.16796875
48bc9e6b-e6f7-42b2-9310-4bf3b3d366f5,0.96484375,0.01373291,0.022705078
48bf9c27-afd9-4338-8281-86bcfafb980d,0.14746094,0.1015625,0.75
48c32f5e-807e-459a-bfae-b9ae23075cdd,0.8671875,0.029663086,0.103515625
48efbc08-0548-472e-a13e-02f8bb430b22,0.032958984,0.75,0.21582031
4981382b-a3a7-472a-b861-7af252174614,0.045410156,0.040283203,0.9140625
49a87fa1-9abe-4d5b-9a2d-b538e0cddd05,0.07324219,0.03466797,0.890625
49be380d-7da9-48a9-9ed4-ebc2438998ec,0.0034942627,0.025878906,0.96875
49d43dbc-ac11-488f-8ddf-d593de031000,0.01953125,0.041259766,0.9375
49db46e9-caa2-4367-a1f1-e1ac530df10e,0.083496094,0.79296875,0.12207031
49f2ec2a-fbfc-4a08-bfb2-08cda44ffadb,0.031982422,0.73046875,0.23730469
49fae2eb-f807-4cfe-b05f-6a66830dbc75,0.07470703,0.80078125,0.123046875
4a178456-1bc7-4fe3-8590-5c7f5493aad9,0.87109375,0.026245117,0.104003906
4a30c070-ac21-4432-94ae-0ac778f37982,0.006500244,0.029174805,0.96484375
4aa8b6e1-6ae7-4022-9e7f-ff3a1c33b425,0.16601562,0.08886719,0.74609375
4aceb9da-5b32-44e8-a63a-73e30e59c852,0.010559082,0.041748047,0.94921875
4af24082-df93-494f-973f-3f5c0701794a,0.95703125,0.01550293,0.025512695
4b01b715-1304-4fb4-8211-55d5f96b955c,0.0034637451,0.037109375,0.9609375
4b0cfce0-cc30-48bc-9645-bda8ca2c4dd6,0.009277344,0.046875,0.9453125
4b179cf1-4512-488a-ada5-daa41b1da741,0.87109375,0.02319336,0.104003906
4b21cff0-4f47-41ed-a74c-a38161c29e7a,0.048583984,0.859375,0.09082031
4bd249a4-3882-44a6-ad4c-587be59fab98,0.06933594,0.2734375,0.65625
4c38cf19-db19-43a9-b90e-c71a38858598,0.002746582,0.020263672,0.9765625
4c5425ab-e127-4c07-8dfc-8e5fe144d5bf,0.22460938,0.08251953,0.69140625
4c77fdfa-570c-4794-ad72-8c75535215f0,0.099609375,0.1640625,0.734375
4c8f2399-b7f5-4de7-8a12-9de5c2baca3a,0.006378174,0.04711914,0.9453125
4caa73aa-4dd5-477f-a182-3663bdf16fcb,0.47460938,0.41992188,0.10595703
4ccbc317-55f9-44b2-88fd-8b1b03cbb6bf,0.125,0.81640625,0.05908203
4cebcbb9-f851-47d9-aa24-21149b3387fd,0.9765625,0.0095825195,0.013916016
4cec085c-e743-4f7f-adb4-eb1334b389ea,0.9453125,0.017333984,0.036621094
4cfeed07-39d5-4030-a0ef-fef944b658b5,0.953125,0.01361084,0.032714844
4d2bed7e-fafc-4249-ba5e-e2ea24846a0a,0.046875,0.6484375,0.30664062
4d3038f9-cce9-4db7-9d01-2ab4d6d61eae,0.049804688,0.41601562,0.53515625
4d43bb4e-2046-4012-b7f6-2741aca4983b,0.015380859,0.032470703,0.953125
4d7b94a4-c36a-4181-8367-5d3b192cabfb,0.48046875,0.09472656,0.42382812
4d977830-a2fb-4075-b7f3-207a63da7a88,0.06738281,0.8203125,0.111328125
4d9b8fc4-30d5-4880-a682-041658b7dd4f,0.027954102,0.046142578,0.92578125
4d9e8f57-b5cc-4d69-b6fc-64cbe90a513a,0.921875,0.03149414,0.045898438
4dcfba0b-8e73-4582-bae1-e13bf261b81b,0.01953125,0.036621094,0.9453125
4dea83d8-66cc-46d7-bbf4-da40fc664388,0.85546875,0.0546875,0.09033203
